filename,property_result,frame_sizes,total_time,k,solver,max_memory(MB),execution_time(s),cpu_time(s),exit_code,timed_out,variant
FMCAD08/Int/simulation/car_6_e2_589_e2_506.lus,Unsafe,11 2,0.629,2,459,107.41,1.05,1.89,40,false,base_x3
FMCAD08/Int/simulation/speed_e7_207.lus,Safe,0,0.025,2,12,93.60,0.54,0.09,0,false,base_x3
FMCAD08/Int/simulation/metros_3_e3_1275_e1_1350.lus,Unsafe,59 56 52 47 41 34 27 22 17 11 4,61.177,11,20224,308.99,61.64,182.22,40,false,base_x3
FMCAD08/Int/simulation/metros_1_e1_846_e7_397.lus,Safe,4 1 0,1.174,4,1087,117.25,1.67,3.48,0,false,base_x3
FMCAD08/Int/simulation/metros_2_e2_968.lus,Unsafe,19 14 12 11 10 9 8 7 6 5,36.686,11,15063,249.07,37.37,90.38,40,false,base_x3
FMCAD08/Int/simulation/cd_e7_621_e7_669.lus,Unsafe,11 2,0.440,2,430,104.79,0.94,1.33,40,false,base_x3
FMCAD08/Int/simulation/car_all_e3_1068_e3_163.lus,Unsafe,,0.015,0,2,60.32,0.52,0.08,40,false,base_x3
FMCAD08/Int/simulation/metros_2_e2_704_e2_13.lus,Safe,6 5 2,0.921,4,920,111.34,1.36,2.74,0,false,base_x3
FMCAD08/Int/simulation/metros_4_e5_1150.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/simulation/hysteresis_1.lus,Safe,0,0.026,2,12,95.07,0.52,0.08,0,false,base_x3
FMCAD08/Int/simulation/metros_1_e7_606.lus,Safe,9 7 5,0.912,4,821,112.42,1.36,2.70,0,false,base_x3
FMCAD08/Int/simulation/hysteresis_3.lus,Safe,3 2,0.119,3,129,99.82,0.52,0.35,0,false,base_x3
FMCAD08/Int/simulation/fast_1_e8_751.lus,Safe,2 1,0.205,3,189,102.38,0.63,0.61,0,false,base_x3
FMCAD08/Int/simulation/metros_3_e3_1275_e7_529.lus,Timeout,8 4 2,1.040,3,951,835.36,302.27,1.65,1,true,base_x3
FMCAD08/Int/simulation/PRODUCER_CONSUMER_vt_e3_507.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/simulation/car_3_e2_695.lus,Safe,1,0.035,2,27,100.16,0.52,0.12,0,false,base_x3
FMCAD08/Int/simulation/car_5_e2_405_e2_1083.lus,Unsafe,8 1,0.559,2,391,107.18,1.04,1.68,40,false,base_x3
FMCAD08/Int/simulation/fast_1.lus,Safe,2 1,0.207,3,193,101.64,0.63,0.62,0,false,base_x3
FMCAD08/Int/simulation/car_6_e2_589_e3_349.lus,Unsafe,10 1,0.590,2,454,108.98,1.04,1.77,40,false,base_x3
FMCAD08/Int/simulation/fast_2.lus,Safe,2 1,0.327,3,277,106.93,0.83,0.97,0,false,base_x3
FMCAD08/Int/simulation/fast_1_e8_747_e7_692.lus,Unsafe,,0.024,0,2,91.00,0.52,0.11,40,false,base_x3
FMCAD08/Int/simulation/metros_1_e2_627.lus,Safe,2 1 0,0.833,4,742,112.33,1.25,2.46,0,false,base_x3
FMCAD08/Int/simulation/metros_2_e2_704_e3_76.lus,Unsafe,11 6 2,1.863,3,1199,123.14,2.30,5.52,40,false,base_x3
FMCAD08/Int/simulation/speed_e8_649.lus,Safe,0,0.026,2,12,94.93,0.52,0.08,0,false,base_x3
FMCAD08/Int/simulation/speed2.lus,Safe,4 3,0.130,3,138,99.68,0.63,0.38,0,false,base_x3
FMCAD08/Int/simulation/car_3_e8_33_e2_1010.lus,Safe,1,0.038,2,27,99.18,0.53,0.14,0,false,base_x3
FMCAD08/Int/simulation/metros_3_e4_987_e2_80.lus,Timeout,39 37 35 30 26 22 20 19 18 16 15,298.730,11,41502,610.65,300.21,219.81,30,true,base_x3
FMCAD08/Int/simulation/car_4_e8_118_e3_514.lus,Unsafe,,0.012,0,2,60.41,0.43,0.07,40,false,base_x3
FMCAD08/Int/simulation/fast_1_e7_2044.lus,Unsafe,,0.023,0,2,64.13,0.53,0.11,40,false,base_x3
FMCAD08/Int/simulation/metros_4_e2_968.lus,Timeout,5 3 1,0.472,3,463,719.43,300.21,262.00,30,true,base_x3
FMCAD08/Int/simulation/metros_2.lus,Safe,17 14 11 9 8 7 6 5 4 3 2 0,142.150,12,36311,473.37,155.98,354.94,0,false,base_x3
FMCAD08/Int/simulation/car_6_e3_294_e5_979.lus,Unsafe,17 4,1.314,2,853,115.52,1.78,3.94,40,false,base_x3
FMCAD08/Int/simulation/metros_3_e3_1275_e5_846.lus,Timeout,"30 27 25 23 21 18 17 16 15 14 13 12
                                            11 10 9",281.481,15,35493,632.16,300.28,231.87,30,true,base_x3
FMCAD08/Int/simulation/metros_5.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/simulation/speed2_e8_449_e8_517.lus,Safe,5 3,0.142,3,145,102.80,0.63,0.42,0,false,base_x3
FMCAD08/Int/simulation/speed2_e7_223_e8_329.lus,Safe,4 3,0.118,3,138,100.35,0.63,0.35,0,false,base_x3
FMCAD08/Int/simulation/PRODUCER_CONSUMMER_luke_2_e7_1068_e8_1019.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/simulation/fast_2_e8_460_e8_1920.lus,Safe,1 0,0.270,3,239,104.99,0.73,0.81,0,false,base_x3
FMCAD08/Int/simulation/speed_e7_207_e7_538.lus,Safe,0,0.026,2,12,94.94,0.52,0.08,0,false,base_x3
FMCAD08/Int/simulation/metros_3_e3_1275_e2_454.lus,Safe,5 3,0.202,3,173,103.86,0.63,0.61,0,false,base_x3
FMCAD08/Int/simulation/fast_2_e7_2526.lus,Unsafe,,0.027,0,2,90.80,0.53,0.13,40,false,base_x3
FMCAD08/Int/simulation/metros_4_e3_1091_e2_1317.lus,Safe,5 3,0.217,3,173,104.12,0.63,0.65,0,false,base_x3
FMCAD08/Int/simulation/fast_2_e7_2526_e7_2736.lus,Unsafe,,0.028,0,2,91.80,0.54,0.14,40,false,base_x3
FMCAD08/Int/simulation/metros_4_e2_968_e7_860.lus,Unsafe,9 6 4 3 2,4.475,5,3518,459.61,122.06,200.13,40,false,base_x3
FMCAD08/Int/simulation/car_4_e7_592_e3_442.lus,Unsafe,,0.012,0,2,59.66,0.52,0.07,40,false,base_x3
FMCAD08/Int/simulation/car_5_e7_244.lus,Safe,48 46 42 40 38 36 34 31 30 25 17 9,71.657,13,26540,311.43,72.13,213.52,0,false,base_x3
FMCAD08/Int/simulation/fast_1_e8_747_e8_1041.lus,Safe,2 1,0.185,3,171,102.40,0.63,0.55,0,false,base_x3
FMCAD08/Int/simulation/speed2_e8_449.lus,Safe,1 0,0.075,3,86,101.31,0.52,0.22,0,false,base_x3
FMCAD08/Int/simulation/car_4_e3_57.lus,Unsafe,,0.013,0,2,60.41,0.53,0.08,40,false,base_x3
FMCAD08/Int/simulation/metros_1_e8_725_e1_919.lus,Safe,1,0.050,2,23,101.92,0.52,0.17,0,false,base_x3
FMCAD08/Int/simulation/car_all_e1_618.lus,Unsafe,3,0.084,1,61,95.07,0.53,0.28,40,false,base_x3
FMCAD08/Int/simulation/car_1.lus,Safe,2,0.049,2,39,101.06,0.52,0.16,0,false,base_x3
FMCAD08/Int/simulation/metros_3_e3_1275_e4_164.lus,Timeout,"21 19 18 17 16 15 14 13 12 11 10 9
                                            8 7",292.926,14,41298,672.00,302.26,1.70,1,true,base_x3
FMCAD08/Int/simulation/fast_2_e8_976.lus,Safe,2 1,0.331,3,273,104.18,0.73,0.98,0,false,base_x3
FMCAD08/Int/simulation/Gas.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/simulation/car_4_e7_592.lus,Safe,1 0,0.093,3,104,100.41,0.52,0.27,0,false,base_x3
FMCAD08/Int/simulation/metros_4_e3_1091_e1_1044.lus,Unsafe,22 19 14 12 8 6 3,27.836,7,8957,309.95,67.29,119.46,40,false,base_x3
FMCAD08/Int/simulation/metros_1_e2_1102_e7_1163.lus,Safe,9 7 5,1.005,4,871,113.39,1.47,2.99,0,false,base_x3
FMCAD08/Int/simulation/cd.lus,Safe,39 36 34 32 29 25 19 10,12.191,9,9561,168.30,12.57,36.26,0,false,base_x3
FMCAD08/Int/simulation/metros_2_e1_1116_e7_1440.lus,Unsafe,25 13 4,6.014,3,2737,150.33,6.80,15.33,40,false,base_x3
FMCAD08/Int/simulation/PRODUCER_CONSUMER_1.lus,Safe,2,0.060,2,49,100.59,0.52,0.20,0,false,base_x3
FMCAD08/Int/simulation/metros_4_e2_968_e4_801.lus,Unsafe,7 5 3 2,1.166,4,1073,412.44,94.40,164.38,40,false,base_x3
FMCAD08/Int/simulation/car_6.lus,Safe,31 29 25 23 20 17 15 13 10 7 6 5 2,102.290,13,30510,341.05,129.78,385.47,0,false,base_x3
FMCAD08/Int/simulation/car_all_e3_1068_e1_178.lus,Unsafe,,0.014,0,2,59.43,0.52,0.07,40,false,base_x3
FMCAD08/Int/simulation/metros_1_e2_1102_e3_961.lus,Safe,14 12,0.545,3,483,107.29,1.04,1.63,0,false,base_x3
FMCAD08/Int/simulation/car_3_e1_586.lus,Unsafe,0,0.033,1,9,100.16,0.52,0.13,40,false,base_x3
FMCAD08/Int/simulation/metros_3_e4_987_e1_1115.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/simulation/metros_1.lus,Safe,8 5 4 2,1.670,5,1569,117.87,2.09,4.96,0,false,base_x3
FMCAD08/Int/simulation/speed2_e8_449_e7_353.lus,Safe,1 0,0.097,3,108,100.33,0.53,0.29,0,false,base_x3
FMCAD08/Int/simulation/metros_1_e1_846_e3_1060.lus,Safe,9 7 5,0.700,4,664,110.43,1.16,2.17,0,false,base_x3
FMCAD08/Int/simulation/metros_2_e1_1116_e2_617.lus,Safe,8 6 2,1.118,4,1047,112.82,1.57,3.28,0,false,base_x3
FMCAD08/Int/simulation/car_5_e3_661.lus,Unsafe,8 1,0.739,2,447,108.75,1.16,2.23,40,false,base_x3
FMCAD08/Int/simulation/car_3_e8_33_e7_220.lus,Safe,2 1,0.078,3,93,99.46,0.52,0.24,0,false,base_x3
FMCAD08/Int/simulation/car_5_e2_405_e3_473.lus,Unsafe,8 1,0.556,2,391,106.05,1.05,1.67,40,false,base_x3
FMCAD08/Int/simulation/car_6_e3_294_e3_47.lus,Unsafe,13 3,0.825,2,576,108.28,1.26,2.48,40,false,base_x3
FMCAD08/Int/simulation/car_all_e3_1068_e2_13.lus,Unsafe,,0.015,0,2,60.20,0.52,0.08,40,false,base_x3
FMCAD08/Int/simulation/metros_1_e8_725_e2_1144.lus,Safe,1,0.050,2,23,100.79,0.52,0.17,0,false,base_x3
FMCAD08/Int/simulation/metros_1_e7_1255_e7_12.lus,Safe,14 12 9,0.992,4,930,112.86,1.47,2.95,0,false,base_x3
FMCAD08/Int/simulation/car_6_e1_152.lus,Safe,16 15 12 10 8 6 5 2,7.223,9,6212,150.68,7.65,21.51,0,false,base_x3
FMCAD08/Int/simulation/PRODUCER_CONSUMER_vt_e2_1352.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/simulation/car_5_e7_244_e1_823.lus,Safe,"31 29 27 25 22 21 19 16 15 11 10 6
                                            5 2",65.905,15,27923,305.16,66.28,195.71,0,false,base_x3
FMCAD08/Int/simulation/car_all_e3_1068_e5_882.lus,Unsafe,,0.016,0,2,61.07,0.52,0.08,40,false,base_x3
FMCAD08/Int/simulation/metros_4_e2_968_e2_1166.lus,Safe,8 6,0.291,3,279,105.10,0.73,0.87,0,false,base_x3
FMCAD08/Int/simulation/cd_e7_8.lus,Unsafe,11 6 3 1,0.637,4,703,109.24,1.05,1.89,40,false,base_x3
FMCAD08/Int/simulation/car_all_e8_856_e2_585.lus,Safe,2 1,0.151,3,164,102.50,0.63,0.45,0,false,base_x3
FMCAD08/Int/simulation/car_6_e2_893.lus,Unsafe,11 2,0.588,2,449,108.18,1.05,1.78,40,false,base_x3
FMCAD08/Int/simulation/PRODUCER_CONSUMMER_luke_2.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/simulation/metros_1_e8_725.lus,Safe,1,0.067,2,23,95.60,0.53,0.22,0,false,base_x3
FMCAD08/Int/simulation/car_all_e8_856_e1_217.lus,Unsafe,5,0.116,1,89,101.07,0.52,0.36,40,false,base_x3
FMCAD08/Int/simulation/speed2_e7_223_e7_213.lus,Safe,4 3,0.124,3,140,100.33,0.64,0.37,0,false,base_x3
FMCAD08/Int/simulation/car_2.lus,Safe,2 1,0.085,3,98,101.04,0.52,0.26,0,false,base_x3
FMCAD08/Int/simulation/metros_1_e2_1102_e2_943.lus,Safe,13 11,0.529,3,471,106.80,0.94,1.58,0,false,base_x3
FMCAD08/Int/simulation/metros_3_e3_1275_e6_1315.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/simulation/car_6_e1_152_e1_391.lus,Safe,15 14 12 9 8 6 5 2,5.491,9,5417,138.98,5.98,16.27,0,false,base_x3
FMCAD08/Int/simulation/fast_1_e7_2044_e7_1287.lus,Unsafe,,0.023,0,2,99.38,0.52,0.11,40,false,base_x3
FMCAD08/Int/simulation/metros_4_e3_1091_e4_232.lus,Unsafe,5 3 1,0.483,3,463,593.19,222.92,520.36,40,false,base_x3
FMCAD08/Int/simulation/car_3.lus,Safe,2 1,0.094,3,105,99.41,0.52,0.29,0,false,base_x3
FMCAD08/Int/simulation/car_5.lus,Safe,49 47 44 42 40 37 34 33 28 22 14 8,87.445,13,27645,316.71,88.14,261.14,0,false,base_x3
FMCAD08/Int/simulation/PRODUCER_CONSUMER_2.lus,Safe,1,0.041,2,28,100.18,0.52,0.13,0,false,base_x3
FMCAD08/Int/simulation/speed_e7_207_e8_507.lus,Safe,0,0.024,2,12,59.52,0.52,0.07,0,false,base_x3
FMCAD08/Int/simulation/metros_4_e2_968_e1_956.lus,Unsafe,5 2 1,0.804,3,709,269.98,45.96,110.14,40,false,base_x3
FMCAD08/Int/simulation/hysteresis_all.lus,Safe,2 0,0.145,3,169,102.20,0.63,0.43,0,false,base_x3
FMCAD08/Int/simulation/metros_2_e3_112.lus,Unsafe,27 22 18 16,47.431,4,13178,285.17,50.95,98.42,40,false,base_x3
FMCAD08/Int/simulation/car_4.lus,Safe,2,0.047,2,39,100.54,0.52,0.16,0,false,base_x3
FMCAD08/Int/simulation/hysteresis_2.lus,Safe,4 3,0.142,3,152,102.32,0.63,0.43,0,false,base_x3
FMCAD08/Int/simulation/car_all_e7_188_e7_743.lus,Safe,5 1,0.282,3,344,105.45,0.73,0.84,0,false,base_x3
FMCAD08/Int/simulation/fast_2_e8_460_e7_43.lus,Unsafe,,0.036,0,2,91.05,0.52,0.15,40,false,base_x3
FMCAD08/Int/simulation/car_1_e7_184_e3_299.lus,Safe,2,0.048,2,39,100.74,0.52,0.16,0,false,base_x3
FMCAD08/Int/simulation/car_4_e8_118.lus,Safe,1,0.034,2,25,100.66,0.52,0.12,0,false,base_x3
FMCAD08/Int/simulation/metros_3_e4_987_e3_291.lus,Unsafe,7 4 3,0.853,3,794,595.39,210.47,343.48,40,false,base_x3
FMCAD08/Int/simulation/car_2_e7_1027_e7_359.lus,Safe,2 1,0.092,3,98,101.16,0.53,0.28,0,false,base_x3
FMCAD08/Int/simulation/metros_3_e4_987.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/simulation/car_5_e3_11_e1_429.lus,Unsafe,8 1,0.710,2,447,109.66,1.16,2.15,40,false,base_x3
FMCAD08/Int/simulation/car_all_e1_618_e3_303.lus,Unsafe,2,0.070,1,47,94.96,0.53,0.24,40,false,base_x3
FMCAD08/Int/simulation/speed2_e7_496.lus,Safe,4 3,0.135,3,163,101.68,0.65,0.40,0,false,base_x3
FMCAD08/Int/simulation/car_4_e3_57_e5_999.lus,Unsafe,,0.014,0,2,60.79,0.55,0.09,40,false,base_x3
FMCAD08/Int/simulation/car_2_e7_1027_e1_1047.lus,Safe,2 1,0.082,3,97,100.01,0.54,0.26,0,false,base_x3
FMCAD08/Int/simulation/metros_1_e2_1102_e1_317.lus,Safe,8 6 3,0.992,4,938,114.17,1.46,2.93,0,false,base_x3
FMCAD08/Int/simulation/metros_2_e1_1116_e3_287.lus,Unsafe,14 4,1.652,2,868,120.63,2.19,5.01,40,false,base_x3
FMCAD08/Int/simulation/metros_4_e2_968_e3_931.lus,Safe,8 6,0.258,3,219,105.48,0.73,0.78,0,false,base_x3
FMCAD08/Int/simulation/car_4_e8_118_e7_178.lus,Safe,1 0,0.095,3,107,100.38,0.52,0.28,0,false,base_x3
FMCAD08/Int/simulation/car_5_e7_244_e3_1071.lus,Unsafe,8 1,0.664,2,429,108.78,1.15,2.00,40,false,base_x3
FMCAD08/Int/simulation/speed_e8_649_e7_709.lus,Safe,0,0.026,2,12,94.93,0.52,0.08,0,false,base_x3
FMCAD08/Int/simulation/car_all_e8_856_e7_578.lus,Safe,5 2,0.276,3,317,104.20,0.74,0.82,0,false,base_x3
FMCAD08/Int/simulation/metros_3_e3_1275_e3_640.lus,Safe,10 7,0.374,3,354,105.99,0.84,1.13,0,false,base_x3
FMCAD08/Int/simulation/car_all_e2_142_e7_209.lus,Safe,3 1,0.215,3,234,102.20,0.74,0.64,0,false,base_x3
FMCAD08/Int/simulation/car_3_e8_33.lus,Safe,2 1,0.085,3,100,101.11,0.52,0.26,0,false,base_x3
FMCAD08/Int/simulation/car_5_e3_11_e5_24.lus,Unsafe,8 1,0.688,2,447,109.89,1.16,2.07,40,false,base_x3
FMCAD08/Int/simulation/car_4_e3_57_e4_1047.lus,Safe,1,0.035,2,25,100.41,0.52,0.12,0,false,base_x3
FMCAD08/Int/simulation/car_all_e2_142.lus,Safe,3 1,0.218,3,242,101.82,0.63,0.64,0,false,base_x3
FMCAD08/Int/simulation/metros_3_e3_1275.lus,Timeout,7 3 2,0.918,3,838,900.58,302.28,1.65,1,true,base_x3
FMCAD08/Int/simulation/PRODUCER_CONSUMMER_luke_1.lus,Unsafe,,0.013,0,2,60.00,0.43,0.07,40,false,base_x3
FMCAD08/Int/simulation/car_6_e3_294_e1_956.lus,Unsafe,10 1,0.695,2,492,109.65,1.15,2.08,40,false,base_x3
FMCAD08/Int/simulation/car_3_e7_626_e1_305.lus,Unsafe,0,0.027,1,9,101.02,0.52,0.11,40,false,base_x3
FMCAD08/Int/simulation/metros_5_e4_1208_e1_337.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/simulation/car_all_e3_1068.lus,Unsafe,,0.013,0,2,60.70,0.54,0.08,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_5_e2_1525.lus,Timeout,,,,,,,,,true,base_x3
FMCAD08/Int/memory2/MOESI_2_e3_929_e2_2421.lus,Unsafe,,0.015,0,2,60.87,0.52,0.08,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_4_e8_974.lus,Safe,1,0.039,2,28,20.11,0.52,0.13,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_all.lus,Safe,4,0.078,2,68,101.95,0.52,0.25,0,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e7_2910_e2_611.lus,Unsafe,,0.014,0,2,60.99,0.44,0.08,40,false,base_x3
FMCAD08/Int/memory2/MOESI_2.lus,Safe,1,0.039,2,22,101.72,0.52,0.14,0,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_2_e1_834.lus,Unsafe,,0.017,0,2,64.74,0.52,0.10,40,false,base_x3
FMCAD08/Int/memory2/MESI_3_e1_2517_e8_2163.lus,Safe,9 7 4,0.774,4,642,113.47,1.27,2.29,0,false,base_x3
FMCAD08/Int/memory2/MESI_i4_e8_1381_e1_1837.lus,Unsafe,4 2,0.144,2,115,102.55,0.63,0.45,40,false,base_x3
FMCAD08/Int/memory2/MESI_1_e2_162_e7_1545.lus,Safe,1,0.037,2,27,20.62,0.52,0.15,0,false,base_x3
FMCAD08/Int/memory2/MESI_i3_e1_447_e2_1098.lus,Unsafe,,0.012,0,2,59.99,0.52,0.08,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_5_e1_811.lus,Unsafe,0,0.027,1,9,64.75,0.52,0.10,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_123_e7_837_e2_1394.lus,Unsafe,,0.014,0,2,60.80,0.52,0.08,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_123_e8_953_e1_1128.lus,Unsafe,,0.013,0,2,34.88,0.42,0.07,40,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_2_e2_2367_e3_1601.lus,Unsafe,,0.018,0,2,88.99,0.52,0.11,40,false,base_x3
FMCAD08/Int/memory2/MOESI_1_e2_982_e7_492.lus,Safe,2,0.054,2,41,100.85,0.52,0.18,0,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e3_929.lus,Safe,1,0.038,2,22,101.72,0.52,0.13,0,false,base_x3
FMCAD08/Int/memory2/MESI_i4_e8_1381_e4_313.lus,Unsafe,4 2,0.145,2,115,103.03,0.63,0.45,40,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e1_1753_e1_1510.lus,Unsafe,,0.015,0,2,60.63,0.43,0.09,40,false,base_x3
FMCAD08/Int/memory2/MESI_i1_e3_2145.lus,Unsafe,,0.013,0,2,21.39,0.42,0.07,40,false,base_x3
FMCAD08/Int/memory2/MESI_all_e4_1147_e7_497.lus,Safe,3,0.069,2,56,101.89,0.52,0.22,0,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e7_2607.lus,Unsafe,,0.015,0,2,61.61,0.42,0.08,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_2_e8_1118_e2_237.lus,Unsafe,,0.013,0,2,61.23,0.52,0.07,40,false,base_x3
FMCAD08/Int/memory2/MESI_i1_e3_2145_e5_2391.lus,Unsafe,,0.014,0,2,35.12,0.43,0.08,40,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e3_929_e6_2707.lus,Safe,1,0.039,2,22,100.99,0.53,0.14,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_4.lus,Safe,1,0.036,2,28,100.46,0.52,0.12,0,false,base_x3
FMCAD08/Int/memory2/MESI_3_e2_819_e7_1665.lus,Unsafe,,0.019,0,2,99.29,0.53,0.10,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_3_e8_1329_e3_421.lus,Unsafe,0,0.041,1,21,100.55,0.54,0.15,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_123_e7_856.lus,Safe,3,0.058,2,46,57.48,0.53,0.20,0,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_2_e1_834_e2_3395.lus,Safe,1,0.051,2,22,98.74,0.52,0.19,0,false,base_x3
FMCAD08/Int/memory2/MESI_i1_e3_2145_e2_2228.lus,Unsafe,,0.013,0,2,21.40,0.42,0.08,40,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_4.lus,Safe,1,0.050,2,25,93.49,0.52,0.18,0,false,base_x3
FMCAD08/Int/memory2/MESI_i1_e3_2145_e3_977.lus,Unsafe,,0.013,0,2,21.27,0.42,0.07,40,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_3_e3_2581.lus,Unsafe,,0.019,0,2,90.05,0.52,0.11,40,false,base_x3
FMCAD08/Int/memory2/MESI_4_e7_1140_e7_433.lus,Safe,2 1,0.111,3,111,102.82,0.64,0.35,0,false,base_x3
FMCAD08/Int/memory2/MESI_all.lus,Safe,1 0,0.130,3,137,103.95,0.65,0.40,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_2_e8_1118_e1_667.lus,Unsafe,,0.013,0,2,59.98,0.55,0.08,40,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e7_2910_e1_1021.lus,Unsafe,,0.026,0,2,93.88,0.53,0.13,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_123_e3_302_e1_1141.lus,Unsafe,0,0.032,1,9,100.75,0.52,0.12,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_all_e7_907.lus,Safe,4,0.071,2,58,94.57,0.53,0.24,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_123_e8_953_e3_271.lus,Unsafe,2,0.072,1,44,101.35,0.52,0.24,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_2_e8_656.lus,Safe,1,0.033,2,20,100.98,0.53,0.12,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_3_e1_1416_e2_753.lus,Unsafe,,0.014,0,2,21.04,0.53,0.09,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_3_e7_425.lus,Safe,1,0.034,2,22,67.65,0.54,0.13,0,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_2.lus,Safe,1,0.050,2,22,99.60,0.53,0.19,0,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_5_e7_692_e7_2865.lus,Safe,1,0.056,2,25,67.40,0.53,0.20,0,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e3_929_e3_2294.lus,Unsafe,0,0.045,1,17,101.12,0.52,0.17,40,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e3_929_e4_578.lus,Safe,1,0.038,2,22,101.25,0.52,0.13,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_2.lus,Safe,1,0.035,2,20,100.73,0.53,0.12,0,false,base_x3
FMCAD08/Int/memory2/MESI_i2.lus,Unsafe,0,0.028,1,9,100.86,0.53,0.11,40,false,base_x3
FMCAD08/Int/memory2/MESI_i1_e4_1986_e1_1519.lus,Unsafe,0,0.042,1,17,101.77,0.53,0.16,40,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_2_e2_2367_e7_2728.lus,Unsafe,,0.021,0,2,57.48,0.53,0.12,40,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e8_926_e8_2138.lus,Safe,1,0.038,2,22,89.72,0.53,0.14,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_5_e1_811_e1_823.lus,Unsafe,0,0.031,1,9,63.77,0.52,0.12,40,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_r4a.lus,Safe,16 13 7,0.826,4,784,109.91,1.36,2.49,0,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_4_e7_2651_e7_2847.lus,Safe,2,0.060,2,31,38.55,0.53,0.22,0,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_2_e1_834_e7_3738.lus,Unsafe,,0.019,0,2,21.54,0.52,0.12,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_2_e8_1118_e8_1177.lus,Safe,1,0.031,2,20,64.00,0.52,0.11,0,false,base_x3
FMCAD08/Int/memory2/MESI_i1_e3_2145_e8_2325.lus,Unsafe,,0.014,0,2,60.64,0.52,0.07,40,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_5.lus,Safe,1,0.056,2,25,98.11,0.53,0.20,0,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_2_e1_834_e3_2931.lus,Unsafe,,0.019,0,2,94.13,0.52,0.11,40,false,base_x3
FMCAD08/Int/memory2/ILLINOIS_3_e3_2581_e2_2545.lus,Unsafe,,0.016,0,1,100.05,0.52,0.10,40,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_6_e2_1439_e1_954.lus,Safe,5 4,0.120,3,133,100.89,0.52,0.36,0,false,base_x3
FMCAD08/Int/memory2/SYNAPSE_all_e8_251_e3_1472.lus,Unsafe,1,0.054,1,31,101.32,0.52,0.19,40,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e8_926_e7_961.lus,Unsafe,,0.015,0,2,60.86,0.52,0.08,40,false,base_x3
FMCAD08/Int/memory2/MOESI_2_e3_929_e8_1167.lus,Safe,1,0.040,2,20,20.09,0.53,0.15,0,false,base_x3
FMCAD08/Int/memory2/MESI_3_e2_819_e5_2554.lus,Unsafe,,0.018,0,2,63.40,0.52,0.09,40,false,base_x3
