filename,property_result,frame_sizes,total_time,k,solver,max_memory(MB),execution_time(s),cpu_time(s),exit_code,timed_out,variant
FMCAD08/Int/memory2/MESI_i1_e3_2145_e5_2391.lus,Unsafe,,0.014,0,2,32.67,0.53,0.04,40,false,base
FMCAD08/Int/memory2/MOESI_2_e3_929_e6_2707.lus,Safe,1,0.037,2,22,46.80,0.52,0.06,0,false,base
FMCAD08/Int/memory2/SYNAPSE_4.lus,Safe,1,0.036,2,28,46.02,0.52,0.05,0,false,base
FMCAD08/Int/memory2/MESI_3_e2_819_e7_1665.lus,Unsafe,,0.020,0,2,33.26,0.52,0.05,40,false,base
FMCAD08/Int/memory2/SYNAPSE_3_e8_1329_e3_421.lus,Unsafe,0,0.040,1,21,46.32,0.52,0.06,40,false,base
FMCAD08/Int/memory2/SYNAPSE_123_e7_856.lus,Safe,3,0.056,2,46,45.50,0.55,0.08,0,false,base
FMCAD08/Int/memory2/ILLINOIS_2_e1_834_e2_3395.lus,Safe,1,0.048,2,22,41.99,0.55,0.09,0,false,base
FMCAD08/Int/memory2/MESI_i1_e3_2145_e2_2228.lus,Unsafe,,0.014,0,2,45.71,0.55,0.05,40,false,base
FMCAD08/Int/memory2/ILLINOIS_4.lus,Safe,1,0.047,2,25,32.97,0.53,0.10,0,false,base
FMCAD08/Int/memory2/MESI_i1_e3_2145_e3_977.lus,Unsafe,,0.014,0,2,20.91,0.44,0.05,40,false,base
FMCAD08/Int/memory2/ILLINOIS_3_e3_2581.lus,Unsafe,,0.019,0,2,31.89,0.53,0.07,40,false,base
FMCAD08/Int/memory2/MESI_4_e7_1140_e7_433.lus,Safe,2 1,0.099,3,111,42.82,0.54,0.12,0,false,base
FMCAD08/Int/memory2/MESI_all.lus,Safe,1 0,0.123,3,137,46.71,0.64,0.14,0,false,base
FMCAD08/Int/memory2/SYNAPSE_2_e8_1118_e1_667.lus,Unsafe,,0.013,0,2,32.79,0.52,0.04,40,false,base
FMCAD08/Int/memory2/MOESI_2_e7_2910_e1_1021.lus,Unsafe,,0.015,0,2,21.18,0.42,0.04,40,false,base
FMCAD08/Int/memory2/SYNAPSE_123_e3_302_e1_1141.lus,Unsafe,0,0.030,1,9,46.34,0.55,0.06,40,false,base
FMCAD08/Int/memory2/SYNAPSE_all_e7_907.lus,Safe,4,0.065,2,58,46.34,0.52,0.08,0,false,base
FMCAD08/Int/memory2/SYNAPSE_123_e8_953_e3_271.lus,Unsafe,2,0.073,1,44,43.85,0.52,0.11,40,false,base
FMCAD08/Int/memory2/SYNAPSE_2_e8_656.lus,Safe,1,0.033,2,20,42.54,0.54,0.07,0,false,base
FMCAD08/Int/memory2/SYNAPSE_3_e1_1416_e2_753.lus,Unsafe,,0.014,0,2,20.99,0.44,0.04,40,false,base
FMCAD08/Int/memory2/SYNAPSE_3_e7_425.lus,Safe,1,0.035,2,22,33.94,0.54,0.06,0,false,base
FMCAD08/Int/memory2/ILLINOIS_2.lus,Safe,1,0.047,2,22,19.40,0.53,0.10,0,false,base
FMCAD08/Int/memory2/ILLINOIS_5_e7_692_e7_2865.lus,Safe,1,0.050,2,25,38.38,0.53,0.09,0,false,base
FMCAD08/Int/memory2/MOESI_2_e3_929_e3_2294.lus,Unsafe,0,0.043,1,17,46.61,0.53,0.07,40,false,base
FMCAD08/Int/memory2/MOESI_2_e3_929_e4_578.lus,Safe,1,0.038,2,22,45.42,0.54,0.06,0,false,base
FMCAD08/Int/memory2/SYNAPSE_2.lus,Safe,1,0.032,2,20,43.84,0.53,0.06,0,false,base
FMCAD08/Int/memory2/MESI_i2.lus,Unsafe,0,0.027,1,9,34.32,0.43,0.05,40,false,base
FMCAD08/Int/memory2/MESI_i1_e4_1986_e1_1519.lus,Unsafe,0,0.041,1,17,44.12,0.54,0.07,40,false,base
FMCAD08/Int/memory2/ILLINOIS_2_e2_2367_e7_2728.lus,Unsafe,,0.019,0,2,45.74,0.52,0.06,40,false,base
FMCAD08/Int/memory2/MOESI_2_e8_926_e8_2138.lus,Safe,1,0.038,2,22,46.09,0.52,0.06,0,false,base
FMCAD08/Int/memory2/SYNAPSE_5_e1_811_e1_823.lus,Unsafe,0,0.026,1,9,33.84,0.52,0.05,40,false,base
FMCAD08/Int/memory2/ILLINOIS_r4a.lus,Safe,16 13 7,0.777,4,781,50.22,1.25,0.80,0,false,base
FMCAD08/Int/memory2/ILLINOIS_4_e7_2651_e7_2847.lus,Safe,2,0.059,2,31,44.47,0.52,0.09,0,false,base
FMCAD08/Int/memory2/ILLINOIS_2_e1_834_e7_3738.lus,Unsafe,,0.018,0,2,46.16,0.44,0.07,40,false,base
FMCAD08/Int/memory2/SYNAPSE_2_e8_1118_e8_1177.lus,Safe,1,0.030,2,20,45.95,0.53,0.05,0,false,base
FMCAD08/Int/memory2/MESI_i1_e3_2145_e8_2325.lus,Unsafe,,0.014,0,2,32.86,0.53,0.05,40,false,base
FMCAD08/Int/memory2/ILLINOIS_5.lus,Safe,1,0.046,2,25,46.05,0.53,0.08,0,false,base
FMCAD08/Int/memory2/ILLINOIS_2_e1_834_e3_2931.lus,Unsafe,,0.018,0,2,43.98,0.53,0.06,40,false,base
FMCAD08/Int/memory2/ILLINOIS_3_e3_2581_e2_2545.lus,Unsafe,,0.017,0,1,46.05,0.53,0.06,40,false,base
FMCAD08/Int/memory2/SYNAPSE_6_e2_1439_e1_954.lus,Safe,5 4,0.120,3,133,46.44,0.65,0.16,0,false,base
FMCAD08/Int/memory2/SYNAPSE_all_e8_251_e3_1472.lus,Unsafe,1,0.082,1,31,21.00,0.52,0.13,40,false,base
FMCAD08/Int/memory2/MOESI_2_e8_926_e7_961.lus,Unsafe,,0.015,0,2,32.93,0.55,0.05,40,false,base
FMCAD08/Int/memory2/MOESI_2_e3_929_e8_1167.lus,Safe,1,0.037,2,20,19.34,0.53,0.06,0,false,base
FMCAD08/Int/memory2/MESI_3_e2_819_e5_2554.lus,Unsafe,,0.032,0,2,33.38,0.44,0.07,40,false,base
FMCAD08/Int/memory2/SYNAPSE_2_e1_1239.lus,Unsafe,,0.013,0,2,32.66,0.53,0.05,40,false,base
FMCAD08/Int/memory2/MOESI_2_e3_929_e5_1826.lus,Safe,1,0.038,2,22,46.80,0.52,0.06,0,false,base
FMCAD08/Int/memory2/SYNAPSE_i1.lus,Unsafe,,0.013,0,2,20.85,0.43,0.04,40,false,base
FMCAD08/Int/memory2/SYNAPSE_3_e1_1416.lus,Unsafe,,0.014,0,2,32.88,0.42,0.04,40,false,base
FMCAD08/Int/memory2/MESI_i1_e2_2656.lus,Unsafe,,0.014,0,2,21.13,0.43,0.05,40,false,base
FMCAD08/Int/memory2/MESI_i1_e3_2145_e4_1717.lus,Unsafe,,0.013,0,2,32.72,0.52,0.04,40,false,base
FMCAD08/Int/memory2/MESI_3_e3_2669.lus,Safe,3 1 0,0.507,4,478,50.13,0.94,0.51,0,false,base
FMCAD08/Int/memory2/ILLINOIS_3_e3_2581_e4_958.lus,Unsafe,,0.017,0,1,43.27,0.54,0.06,40,false,base
FMCAD08/Int/memory2/MOESI_2_e3_929_e7_619.lus,Unsafe,,0.015,0,2,32.67,0.52,0.05,40,false,base
FMCAD08/Int/memory2/MESI_i1_e3_2145_e7_1847.lus,Unsafe,,0.016,0,2,32.71,0.54,0.06,40,false,base
FMCAD08/Int/memory2/SYNAPSE_123_e8_953_e8_941.lus,Safe,3,0.060,2,49,46.48,0.52,0.08,0,false,base
FMCAD08/Int/memory2/SYNAPSE_5_e1_811_e2_1026.lus,Unsafe,0,0.028,1,9,33.96,0.53,0.05,40,false,base
FMCAD08/Int/memory2/ILLINOIS_2_e2_876.lus,Unsafe,,0.018,0,2,44.02,0.53,0.07,40,false,base
FMCAD08/Int/memory2/ILLINOIS_2_e1_834_e1_1895.lus,Unsafe,,0.018,0,2,21.14,0.53,0.07,40,false,base
FMCAD08/Int/memory2/MESI_i3_e1_447.lus,Unsafe,2 1,0.069,2,54,46.57,0.52,0.09,40,false,base
FMCAD08/Int/memory2/MESI_3_e2_819_e1_1145.lus,Safe,12 8,0.576,3,510,50.12,1.04,0.58,0,false,base
FMCAD08/Int/memory2/MESI_3.lus,Safe,12 8,0.591,3,510,50.14,1.04,0.60,0,false,base
FMCAD08/Int/memory2/MESI_i1_e3_2145_e1_2667.lus,Unsafe,,0.014,0,2,32.61,0.52,0.04,40,false,base
FMCAD08/Int/memory2/ILLINOIS_a1.lus,Safe,10 8 4,0.560,4,583,49.39,1.05,0.58,0,false,base
FMCAD08/Int/memory2/MOESI_2_e8_926_e1_1065.lus,Safe,1,0.038,2,20,44.88,0.52,0.06,0,false,base
FMCAD08/Int/memory2/MESI_i4_e6_2175.lus,Safe,17 15 12 7,0.673,5,915,49.20,1.16,0.68,0,false,base
FMCAD08/Int/memory2/SYNAPSE_3_e1_1416_e7_193.lus,Unsafe,,0.014,0,2,32.73,0.53,0.05,40,false,base
FMCAD08/Int/memory2/SYNAPSE_all_e8_251.lus,Safe,4,0.107,2,68,46.27,0.63,0.14,0,false,base
FMCAD08/Int/memory2/MOESI_2_e1_1753.lus,Safe,1,0.038,2,22,44.80,0.52,0.06,0,false,base
FMCAD08/Int/memory2/MESI_3_e2_819_e6_1459.lus,Safe,12 10 7,0.817,4,720,51.38,1.28,0.81,0,false,base
FMCAD08/Int/memory2/MOESI_2_e8_101.lus,Safe,1,0.039,2,20,19.61,0.53,0.08,0,false,base
FMCAD08/Int/memory2/MOESI_2_e7_2910_e7_1804.lus,Unsafe,,0.016,0,2,33.29,0.42,0.04,40,false,base
FMCAD08/Int/memory2/SYNAPSE_5.lus,Timeout,,,,,,,,,true,base
FMCAD08/Int/memory2/MOESI_2_e1_1753_e3_2021.lus,Unsafe,0,0.044,1,17,45.93,0.52,0.07,40,false,base
FMCAD08/Int/memory2/SYNAPSE_all_e3_1864_e7_251.lus,Unsafe,1,0.044,1,22,46.50,0.55,0.07,40,false,base
FMCAD08/Int/memory2/SYNAPSE_6_e8_1147_e2_1326.lus,Safe,3,0.063,2,58,46.05,0.53,0.08,0,false,base
FMCAD08/Int/memory2/ILLINOIS_3_e3_2581_e1_1130.lus,Unsafe,,0.016,0,1,34.15,0.43,0.06,40,false,base
FMCAD08/Int/memory2/SYNAPSE_6_e3_1666_e5_1558.lus,Safe,6 4,0.107,3,122,46.68,0.52,0.12,0,false,base
FMCAD08/Int/memory2/ILLINOIS_2_e2_2367_e2_1561.lus,Unsafe,,0.018,0,2,44.28,0.52,0.06,40,false,base
FMCAD08/Int/memory2/MOESI_all.lus,Safe,3,0.068,2,53,46.69,0.52,0.09,0,false,base
FMCAD08/Int/memory2/SYNAPSE_all_e8_251_e1_1852.lus,Unsafe,,0.014,0,2,44.74,0.53,0.05,40,false,base
FMCAD08/Int/memory2/ILLINOIS_3_e3_2581_e3_979.lus,Unsafe,,0.019,0,2,46.43,0.52,0.06,40,false,base
FMCAD08/Int/memory2/SYNAPSE_3_e1_1416_e3_1191.lus,Unsafe,,0.014,0,2,32.47,0.52,0.04,40,false,base
FMCAD08/Int/memory2/SYNAPSE_all_e3_1750.lus,Unsafe,2,0.060,1,40,46.46,0.52,0.08,40,false,base
FMCAD08/Int/memory2/SYNAPSE_3_e8_1329_e8_320.lus,Safe,1,0.034,2,24,46.06,0.54,0.06,0,false,base
FMCAD08/Int/memory2/MOESI_all_e3_2032_e3_2788.lus,Unsafe,0,0.033,1,9,21.15,0.53,0.07,40,false,base
FMCAD08/Int/memory2/ILLINOIS_all.lus,Safe,4,0.120,2,66,45.94,0.63,0.15,0,false,base
FMCAD08/Int/memory2/MESI_i1_e2_1758_e8_12.lus,Unsafe,,0.014,0,2,33.12,0.54,0.05,40,false,base
FMCAD08/Int/memory2/MESI_i4_e4_1689.lus,Unsafe,2 1,0.102,2,82,45.97,0.52,0.12,40,false,base
FMCAD08/Int/memory2/SYNAPSE_123_e8_953_e7_1465.lus,Safe,3,0.057,2,47,46.77,0.54,0.08,0,false,base
FMCAD08/Int/memory2/MESI_4.lus,Safe,1 0,0.088,3,98,44.70,0.54,0.11,0,false,base
FMCAD08/Int/memory2/SYNAPSE_2_e1_1239_e1_1331.lus,Unsafe,,0.013,0,2,20.88,0.42,0.04,40,false,base
FMCAD08/Int/memory2/MOESI_2_e1_1753_e2_615.lus,Unsafe,,0.015,0,2,32.80,0.52,0.04,40,false,base
FMCAD08/Int/memory2/MESI_2.lus,Safe,1,0.034,2,25,46.47,0.52,0.05,0,false,base
FMCAD08/Int/memory2/SYNAPSE_3_e8_1329_e1_1270.lus,Unsafe,,0.014,0,2,20.87,0.42,0.04,40,false,base
FMCAD08/Int/memory2/MOESI_2_e2_1599_e3_1658.lus,Unsafe,0,0.043,1,17,22.02,0.54,0.09,40,false,base
FMCAD08/Int/memory2/SYNAPSE_123_e7_837_e3_135.lus,Unsafe,0,0.049,1,15,42.85,0.53,0.09,40,false,base
FMCAD08/Int/memory2/SYNAPSE_3_e7_1444_e7_638.lus,Safe,1,0.031,2,20,46.10,0.52,0.05,0,false,base
FMCAD08/Int/memory2/SYNAPSE_123_e3_302.lus,Unsafe,2,0.060,1,42,46.13,0.53,0.08,40,false,base
FMCAD08/Int/memory2/SYNAPSE_6.lus,Safe,3,0.058,2,53,46.43,0.52,0.08,0,false,base
FMCAD08/Int/memory2/ILLINOIS_3_e3_2581_e5_4006.lus,Unsafe,,0.017,0,1,21.06,0.52,0.06,40,false,base
FMCAD08/Int/memory2/ILLINOIS_2_e2_2367_e1_3182.lus,Safe,1,0.047,2,22,45.57,0.54,0.09,0,false,base
FMCAD08/Int/memory2/MESI_i3_e1_447_e5_2444.lus,Unsafe,,0.013,0,2,32.57,0.42,0.04,40,false,base
FMCAD08/Int/memory2/MOESI_2_e2_155.lus,Safe,1,0.039,2,22,45.06,0.52,0.06,0,false,base
FMCAD08/Int/memory2/SYNAPSE_4_e8_420_e7_572.lus,Safe,1,0.033,2,24,45.90,0.52,0.05,0,false,base
FMCAD08/Int/memory2/ILLINOIS_1.lus,Safe,1,0.050,2,27,45.75,0.52,0.08,0,false,base
FMCAD08/Int/memory2/MESI_1.lus,Safe,2,0.049,2,41,44.48,0.52,0.07,0,false,base
FMCAD08/Int/memory2/SYNAPSE_2_e8_1118_e7_1043.lus,Safe,1,0.045,2,20,42.45,0.53,0.08,0,false,base
FMCAD08/Int/memory2/MESI_i4.lus,Unsafe,4 2,0.097,2,82,46.31,0.53,0.13,40,false,base
FMCAD08/Int/memory2/MOESI_1.lus,Safe,1,0.038,2,25,44.27,0.52,0.06,0,false,base
FMCAD08/Int/memory2/MESI_3_e2_819_e3_2698.lus,Unsafe,,0.027,0,2,33.33,0.53,0.06,40,false,base
FMCAD08/Int/memory2/SYNAPSE_3_e8_1708.lus,Safe,1,0.036,2,26,46.17,0.52,0.05,0,false,base
FMCAD08/Int/memory2/SYNAPSE_all_e8_251_e2_1053.lus,Unsafe,,0.014,0,2,45.84,0.54,0.05,40,false,base
FMCAD08/Int/memory2/SYNAPSE_3_e8_1329_e7_1062.lus,Safe,1,0.031,2,20,46.10,0.54,0.05,0,false,base
FMCAD08/Int/memory2/SYNAPSE_2_e1_1239_e2_74.lus,Unsafe,,0.014,0,2,32.45,0.52,0.04,40,false,base
FMCAD08/Int/memory2/SYNAPSE_123_e8_953_e2_458.lus,Unsafe,,0.013,0,2,20.92,0.42,0.04,40,false,base
FMCAD08/Int/memory2/SYNAPSE_123.lus,Safe,3,0.062,2,53,46.14,0.52,0.08,0,false,base
FMCAD08/Int/memory2/SYNAPSE_4_e8_420_e8_1525.lus,Safe,1,0.050,2,28,19.82,0.52,0.08,0,false,base
FMCAD08/Int/memory2/SYNAPSE_2_e3_216.lus,Unsafe,0,0.034,1,9,44.36,0.52,0.07,40,false,base
FMCAD08/Int/memory2/MESI_3_e2_819_e8_1896.lus,Unsafe,,0.023,0,2,20.93,0.53,0.09,40,false,base
FMCAD08/Int/memory2/SYNAPSE_3_e3_1041.lus,Unsafe,0,0.038,1,21,46.61,0.52,0.06,40,false,base
FMCAD08/Int/memory2/SYNAPSE_3_e8_1329_e2_236.lus,Unsafe,,0.014,0,2,20.90,0.42,0.04,40,false,base
FMCAD08/Int/memory2/MOESI_2_e2_1599_e8_1334.lus,Safe,1,0.037,2,20,46.43,0.52,0.06,0,false,base
FMCAD08/Int/memory2/MESI_i1.lus,Unsafe,,0.014,0,2,21.14,0.42,0.04,40,false,base
FMCAD08/Int/memory2/ILLINOIS_3_e3_2581_e7_3447.lus,Unsafe,,0.020,0,2,43.70,0.53,0.06,40,false,base
FMCAD08/Int/memory2/MESI_i3_e1_447_e3_1180.lus,Safe,2,0.047,2,39,44.19,0.53,0.07,0,false,base
FMCAD08/Int/memory2/MESI_i3_e1_447_e1_1292.lus,Safe,7 4,0.154,3,180,46.94,0.64,0.18,0,false,base
FMCAD08/Int/memory2/MESI_i3.lus,Unsafe,,0.035,0,2,43.81,0.54,0.06,40,false,base
FMCAD08/Int/memory2/SYNAPSE_3_e1_1416_e1_1675.lus,Unsafe,,0.014,0,2,32.84,0.52,0.04,40,false,base
FMCAD08/Int/memory2/SYNAPSE_3.lus,Safe,1,0.036,2,26,44.12,0.54,0.06,0,false,base
FMCAD08/Int/memory2/MESI_i4_e7_1017_e6_1132.lus,Safe,9 7 4 3,1.007,5,1274,51.05,1.46,1.00,0,false,base
FMCAD08/Int/memory2/SYNAPSE_123_e7_837_e7_1262.lus,Safe,3,0.057,2,46,46.34,0.52,0.08,0,false,base
FMCAD08/Int/memory2/SYNAPSE_123_e8_953.lus,Safe,3,0.061,2,51,46.60,0.52,0.08,0,false,base
FMCAD08/Int/memory2/SYNAPSE_6_e7_938_e2_1012.lus,Safe,3,0.053,2,48,46.18,0.53,0.07,0,false,base
FMCAD08/Int/memory2/SYNAPSE_all_e3_1864_e3_495.lus,Unsafe,3,0.082,1,63,46.34,0.54,0.11,40,false,base
FMCAD08/Int/memory2/MESI_i3_e1_447_e7_2194.lus,Unsafe,7 3,0.210,2,217,46.98,0.63,0.24,40,false,base
FMCAD08/Int/memory2/MESI_i1_e4_1986.lus,Unsafe,,0.013,0,2,32.84,0.52,0.04,40,false,base
FMCAD08/Int/memory2/SYNAPSE_2_e8_1118_e3_1216.lus,Unsafe,0,0.034,1,15,46.43,0.52,0.06,40,false,base
FMCAD08/Int/memory2/MOESI_1_e3_1884_e7_1875.lus,Safe,2,0.055,2,41,46.48,0.53,0.08,0,false,base
FMCAD08/Int/memory2/SYNAPSE_1.lus,Safe,1,0.033,2,25,46.02,0.53,0.05,0,false,base
FMCAD08/Int/memory2/MESI_3_e2_819.lus,Unsafe,,0.019,0,2,33.16,0.53,0.05,40,false,base
FMCAD08/Int/memory2/MOESI_2_e2_1599_e2_1815.lus,Unsafe,,0.015,0,2,21.04,0.42,0.04,40,false,base
FMCAD08/Int/memory2/MESI_i3_e1_447_e6_2281.lus,Safe,7 4,0.168,3,214,46.94,0.63,0.18,0,false,base
FMCAD08/Int/memory2/MESI_3_e2_819_e4_1595.lus,Safe,12 8,0.567,3,510,50.62,1.06,0.58,0,false,base
FMCAD08/Int/memory2/SYNAPSE_all_e7_907_e7_1363.lus,Safe,4,0.060,2,54,44.04,0.52,0.08,0,false,base
FMCAD08/Int/memory2/MOESI_2_e2_1599_e1_2383.lus,Unsafe,,0.015,0,2,33.09,0.42,0.04,40,false,base
FMCAD08/Int/memory2/SYNAPSE_all_e3_1864_e5_1637.lus,Unsafe,,0.014,0,2,32.71,0.43,0.04,40,false,base
FMCAD08/Int/memory2/SYNAPSE_123_e2_1653.lus,Unsafe,,0.022,0,2,45.11,0.56,0.07,40,false,base
FMCAD08/Int/memory2/ILLINOIS_3.lus,Safe,1,0.059,2,24,19.69,0.52,0.10,0,false,base
FMCAD08/Int/memory2/MOESI_2_e3_929_e1_2319.lus,Unsafe,,0.014,0,2,21.05,0.55,0.06,40,false,base
FMCAD08/Int/memory2/MESI_3_e2_819_e2_562.lus,Unsafe,,0.041,0,2,21.15,0.56,0.11,40,false,base
FMCAD08/Int/memory2/SYNAPSE_all_e3_1864_e4_34.lus,Unsafe,,0.014,0,2,32.84,0.52,0.04,40,false,base
FMCAD08/Int/large/microwave37.lus,Unsafe,0,8.550,2,452,75.33,9.05,8.62,40,false,base
FMCAD08/Int/large/steam_boiler_no_arr2.lus,Safe,1 0,0.111,3,89,49.40,0.63,0.14,0,false,base
FMCAD08/Int/large/microwave03.lus,Safe,0,0.048,2,12,46.42,0.52,0.13,0,false,base
FMCAD08/Int/large/microwave01.lus,Safe,1 0,0.538,3,149,54.22,1.04,0.61,0,false,base
FMCAD08/Int/large/microwave13.lus,Timeout,,,,,,,,,true,base
FMCAD08/Int/large/microwave12.lus,Unsafe,0,0.439,2,37,50.13,0.94,0.52,40,false,base
FMCAD08/Int/large/microwave31.lus,Unsafe,0,12.020,1,313,77.77,12.46,12.13,40,false,base
FMCAD08/Int/large/microwave26.lus,Timeout,,,,,,,,,true,base
FMCAD08/Int/large/microwave14.lus,Unsafe,0,1.361,2,159,51.13,1.87,1.43,40,false,base
FMCAD08/Int/large/microwave32.lus,Unsafe,0,6.142,2,423,72.81,6.67,6.14,40,false,base
FMCAD08/Int/large/microwave27.lus,Timeout,,,,,,,,,true,base
FMCAD08/Int/large/microwave16.lus,Safe,0,0.064,2,12,58.56,0.75,0.17,0,false,base
FMCAD08/Int/large/microwave40.lus,Unsafe,0,0.054,2,13,48.27,0.52,0.14,40,false,base
FMCAD08/Int/large/steam_boiler_no_arr2_e1_17214_e5_18600.lus,Safe,1 0,0.111,3,89,50.68,0.63,0.15,0,false,base
FMCAD08/Int/large/microwave28.lus,Unsafe,0,0.816,2,47,65.06,1.36,0.90,40,false,base
FMCAD08/Int/large/microwave07.lus,Timeout,,,,,,,,,true,base
FMCAD08/Int/large/microwave29.lus,Safe,9 4,20.911,3,502,88.72,21.49,21.07,0,false,base
FMCAD08/Int/large/microwave25.lus,Unsafe,0,0.052,2,13,45.12,0.62,0.14,40,false,base
FMCAD08/Int/large/microwave22.lus,Timeout,,,,,,,,,true,base
FMCAD08/Int/large/microwave11.lus,Timeout,,,,,,,,,true,base
FMCAD08/Int/large/microwave06.lus,Timeout,,,,,,,,,true,base
FMCAD08/Int/large/microwave15.lus,Safe,0,0.048,2,12,35.66,0.54,0.12,0,false,base
FMCAD08/Int/large/microwave20.lus,Unsafe,0,0.053,2,13,48.91,0.63,0.15,40,false,base
FMCAD08/Int/large/microwave19.lus,Safe,12 7,1.840,3,532,66.81,2.40,1.90,0,false,base
FMCAD08/Int/large/steam_boiler_no_arr2_e3_514_e4_11150.lus,Safe,1 0,0.112,3,89,50.00,0.63,0.14,0,false,base
FMCAD08/Int/large/microwave02.lus,Safe,0,0.046,2,12,47.58,0.52,0.12,0,false,base
FMCAD08/Int/large/microwave17.lus,Safe,12 8,2.447,3,463,68.78,3.04,2.51,0,false,base
FMCAD08/Int/large/microwave33.lus,Unsafe,0,10.318,2,340,74.60,10.81,10.41,40,false,base
FMCAD08/Int/large/microwave30.lus,Timeout,9 5,49.496,2,366,101.25,302.25,1.00,1,true,base
FMCAD08/Int/large/microwave35.lus,Unsafe,0,29.069,2,479,81.20,29.59,29.25,40,false,base
FMCAD08/Int/large/steam_boiler_no_arr1.lus,Safe,0,0.271,2,12,182.56,0.96,0.49,0,false,base
FMCAD08/Int/large/microwave24.lus,Safe,12 7,5.325,3,501,71.87,5.83,5.40,0,false,base
FMCAD08/Int/large/microwave09.lus,Timeout,,,,,,,,,true,base
FMCAD08/Int/large/microwave05.lus,Timeout,,,,,117.15,302.28,1.00,1,true,base
FMCAD08/Int/large/microwave39.lus,Unsafe,0,78.798,2,438,109.59,79.23,79.22,40,false,base
FMCAD08/Int/large/steam_boiler_no_arr2_e7_12307.lus,Safe,1 0,0.113,3,89,50.11,0.66,0.16,0,false,base
FMCAD08/Int/large/microwave36.lus,Unsafe,0,4.536,2,559,71.08,5.10,4.60,40,false,base
FMCAD08/Int/large/microwave38.lus,Unsafe,0,12.187,2,444,77.65,12.68,12.28,40,false,base
FMCAD08/Int/large/microwave23.lus,Unsafe,0,0.839,2,59,65.14,1.35,0.92,40,false,base
FMCAD08/Int/large/microwave04.lus,Safe,0,0.082,2,12,48.47,0.63,0.16,0,false,base
FMCAD08/Int/large/microwave18.lus,Unsafe,0,0.795,2,60,64.89,1.36,0.88,40,false,base
FMCAD08/Int/large/steam_boiler_no_arr2_e6_3003_e4_15091.lus,Safe,1 0,0.110,3,89,48.73,0.63,0.15,0,false,base
FMCAD08/Int/large/steam_boiler_no_arr2_e8_21449_e5_18210.lus,Safe,2 0,0.219,3,172,50.25,0.75,0.25,0,false,base
FMCAD08/Int/large/microwave21.lus,Timeout,,,,,,,,,true,base
FMCAD08/Int/large/steam_boiler_no_arr1_e4_23904_e4_2384.lus,Safe,0,0.333,2,12,129.54,0.95,0.52,0,false,base
FMCAD08/Int/large/microwave10.lus,Timeout,,,,,,,,,true,base
FMCAD08/Int/large/microwave34.lus,Timeout,,,,,122.34,302.27,1.00,1,true,base
FMCAD08/Int/large/microwave08.lus,Timeout,,,,,,,,,true,base
FMCAD08/Real_Int/large/ccp21.lus,Unsafe,0,59.469,2,4104,347.28,60.34,59.91,40,false,base
FMCAD08/Real_Int/large/ccp16.lus,Safe,0,0.021,2,12,34.55,0.65,0.12,0,false,base
FMCAD08/Real_Int/large/cruise_controller_14.lus,Safe,4 2,0.752,3,218,141.41,1.37,0.86,0,false,base
FMCAD08/Real_Int/large/cruise_controller_20.lus,Timeout,6,2.012,1,72,148.42,302.30,1.10,1,true,base
FMCAD08/Real_Int/large/ccp08.lus,Safe,4 3,2.565,3,167,277.50,3.45,2.96,0,false,base
FMCAD08/Real_Int/large/cruise_controller_05.lus,Safe,0,0.049,2,12,43.01,0.52,0.11,0,false,base
FMCAD08/Real_Int/large/cruise_controller_19.lus,Safe,8 2 0,9.553,4,1740,154.02,10.18,9.67,0,false,base
FMCAD08/Real_Int/large/ccp10.lus,Unsafe,0,9.198,2,113,307.89,10.09,9.68,40,false,base
FMCAD08/Real_Int/large/cruise_controller_18.lus,Safe,7 4 1 0,8.134,5,1817,155.33,8.75,8.27,0,false,base
FMCAD08/Real_Int/large/cruise_controller_08.lus,Timeout,,,,,,,,,true,base
FMCAD08/Real_Int/large/ccp02.lus,Safe,2 1 0,7.173,4,328,131.83,7.81,7.33,0,false,base
FMCAD08/Real_Int/large/cruise_controller_06.lus,Safe,0,0.055,2,12,142.92,0.64,0.23,0,false,base
FMCAD08/Real_Int/large/ccp12.lus,Unsafe,0,72.240,2,1895,366.16,73.19,72.93,40,false,base
FMCAD08/Real_Int/large/cruise_controller_03.lus,Safe,1 0,1.560,3,150,69.09,2.08,1.62,0,false,base
FMCAD08/Real_Int/large/cruise_controller_23.lus,Timeout,,,,,,,,,true,base
FMCAD08/Real_Int/large/ccp18.lus,Safe,3 2,6.032,3,163,279.62,6.97,6.48,0,false,base
FMCAD08/Real_Int/large/ccp04.lus,Safe,1 0,1.315,3,133,133.80,1.98,1.47,0,false,base
FMCAD08/Real_Int/large/cruise_controller_07.lus,Safe,0,0.054,2,12,147.33,0.62,0.20,0,false,base
FMCAD08/Real_Int/large/cruise_controller_17.lus,Unsafe,0,22.609,2,2283,157.93,23.17,22.78,40,false,base
FMCAD08/Real_Int/large/ccp19.lus,Safe,0,0.044,2,12,368.75,0.94,0.53,0,false,base
FMCAD08/Real_Int/large/cruise_controller_09.lus,Unsafe,0,7.138,2,252,139.79,7.81,7.32,40,false,base
FMCAD08/Real_Int/large/ccp23.lus,Timeout,21 18 12 9 6,117.957,5,6921,338.46,300.20,276.02,30,true,base
