filename,property_result,frame_sizes,total_time,k,solver,max_memory(MB),execution_time(s),cpu_time(s),exit_code,timed_out,variant
FMCAD08/Real_Int32/large/cruise_controller_02.lus,Safe,1 0,3.084,3,149,77.83,3.63,3.17,0,false,asc_l1l2
FMCAD08/Real_Int32/large/ccp07.lus,Safe,0,0.053,2,12,279.01,0.93,0.50,0,false,asc_l1l2
FMCAD08/Real_Int32/large/ccp22.lus,Timeout,,,,,,,,,true,asc_l1l2
FMCAD08/Real_Int32/large/ccp11.lus,Timeout,,,,,,,,,true,asc_l1l2
FMCAD08/Real_Int32/large/cruise_controller_15.lus,Unsafe,27 17,13.771,2,1245,100.02,14.41,14.03,40,false,asc_l1l2
FMCAD08/Real_Int32/large/ccp13.lus,Timeout,,,,,,,,,true,asc_l1l2
FMCAD08/Real_Int32/large/ccp09.lus,Safe,0,0.054,2,12,349.06,0.93,0.53,0,false,asc_l1l2
FMCAD08/Real_Int32/large/cruise_controller_04.lus,Safe,2,0.732,2,39,74.21,1.25,0.83,0,false,asc_l1l2
FMCAD08/Real_Int32/large/ccp03.lus,Safe,3 2 1,8.550,4,341,136.46,9.13,8.72,0,false,asc_l1l2
FMCAD08/Real_Int32/large/cruise_controller_11.lus,Safe,0,0.051,2,12,157.38,0.62,0.22,0,false,asc_l1l2
FMCAD08/Real_Int32/large/cruise_controller_13.lus,Safe,0,0.046,2,12,89.69,0.77,0.24,0,false,asc_l1l2
FMCAD08/Real_Int32/large/ccp06.lus,Safe,0,0.055,2,12,362.80,1.07,0.58,0,false,asc_l1l2
FMCAD08/Real_Int32/large/cruise_controller_10.lus,Safe,17 9 1 0,15.982,5,4089,162.04,16.58,16.07,0,false,asc_l1l2
FMCAD08/Real_Int32/large/ccp15.lus,Safe,0,0.052,2,12,343.75,0.95,0.55,0,false,asc_l1l2
FMCAD08/Real_Int32/large/ccp24.lus,Timeout,,,,,,,,,true,asc_l1l2
FMCAD08/Real_Int32/large/cruise_controller_16.lus,Timeout,,,,,,,,,true,asc_l1l2
FMCAD08/Real_Int32/large/cruise_controller_12.lus,Safe,5 4,1.310,3,159,76.72,1.87,1.45,0,false,asc_l1l2
FMCAD08/Real_Int32/large/cruise_controller_22.lus,Unsafe,54 23,49.548,2,4128,108.76,50.55,50.02,40,false,asc_l1l2
FMCAD08/Real_Int32/large/cruise_controller_01.lus,Safe,1 0,3.361,3,133,76.57,3.94,3.45,0,false,asc_l1l2
