filename,property_result,frame_sizes,total_time,k,solver,max_memory(MB),execution_time(s),cpu_time(s),exit_code,timed_out,variant
FMCAD08/Int/memory1/DRAGON_1_e2_1997_e7_3613_e2_3409.lus,Safe,1,0.063,2,25,56.16,0.52,0.23,0,false,pic3
FMCAD08/Int/memory1/FIREFLY_luke_1b_e3_671_e7_1882.lus,Unsafe,,0.019,0,2,88.16,0.54,0.11,40,false,pic3
FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e3_1543.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/memory1/DRAGON_7_e7_3157_e2_2082.lus,Safe,3,0.127,2,60,105.34,0.63,0.42,0,false,pic3
FMCAD08/Int/memory1/FIREFLY_luke_1b_e1_1691.lus,Unsafe,0,0.043,1,9,98.07,0.54,0.17,40,false,pic3
FMCAD08/Int/memory1/FIREFLY_all_e2_2924_e3_3946.lus,Unsafe,2,0.103,1,42,51.82,0.53,0.34,40,false,pic3
FMCAD08/Int/memory1/FIREFLY_luke_1b_e2_3049_e2_698.lus,Unsafe,0,0.046,1,9,101.91,0.53,0.17,40,false,pic3
FMCAD08/Int/memory1/FIREFLY_5_e2_2884_e2_1492.lus,Safe,2,0.068,2,41,102.27,0.64,0.25,0,false,pic3
FMCAD08/Int/memory1/FIREFLY_luke_1a_e7_3042_e3_1213.lus,Safe,22 20 18 16 13 11 9 8,12.831,9,7063,173.22,13.36,31.07,0,false,pic3
FMCAD08/Int/memory1/DRAGON_3_e3_3846.lus,Safe,1,0.067,2,25,29.03,0.52,0.24,0,false,pic3
FMCAD08/Int/memory1/FIREFLY_5_e1_2552_e7_1169.lus,Safe,1,0.048,2,25,101.91,0.52,0.16,0,false,pic3
FMCAD08/Int/memory1/FIREFLY_3_e2_2236_e1_2305.lus,Safe,1,0.045,2,25,99.82,0.53,0.16,0,false,pic3
FMCAD08/Int/memory1/FIREFLY_all_e3_1600_e3_2055.lus,Unsafe,0,0.064,1,18,101.19,0.52,0.25,40,false,pic3
FMCAD08/Int/memory1/FIREFLY_luke_1b_e2_3049_e1_946.lus,Safe,1,0.044,2,22,99.07,0.52,0.16,0,false,pic3
FMCAD08/Int/memory1/FIREFLY_1_e1_1092.lus,Unsafe,0,0.070,1,15,90.66,0.53,0.27,40,false,pic3
FMCAD08/Int/memory1/DRAGON_10.lus,Safe,2,0.084,2,39,104.11,0.63,0.32,0,false,pic3
FMCAD08/Int/simulation/metros_4_e1_917.lus,Timeout,88 85 83 79 72 61 30,52.483,7,18198,688.99,302.27,1.67,1,true,pic3
FMCAD08/Int/simulation/metros_1_e1_846_e2_1394.lus,Safe,6 3 1,0.804,3,785,110.68,1.25,2.46,0,false,pic3
FMCAD08/Int/simulation/car_4_e7_592_e7_265.lus,Safe,2,0.043,2,34,100.11,0.52,0.14,0,false,pic3
FMCAD08/Int/simulation/car_all_e8_856.lus,Safe,5 2,0.315,3,355,104.76,0.74,0.87,0,false,pic3
FMCAD08/Int/simulation/PRODUCER_CONSUMER_all.lus,Safe,2,0.052,2,41,100.34,0.52,0.17,0,false,pic3
FMCAD08/Int/simulation/car_4_e3_57_e6_784.lus,Safe,2,0.045,2,39,100.98,0.52,0.14,0,false,pic3
FMCAD08/Int/simulation/metros_2_e1_190.lus,Safe,19 15 13 11 10 9 8 7 6 5,27.621,10,13592,224.47,28.56,69.32,0,false,pic3
FMCAD08/Int/simulation/metros_4_e3_1025.lus,Unsafe,35 32 30 28 26 24 21 19 17 15 8,72.330,11,22637,402.52,84.80,155.10,40,false,pic3
FMCAD08/Int/simulation/car_3_e8_33_e1_856.lus,Unsafe,0,0.039,1,9,21.21,0.53,0.17,40,false,pic3
FMCAD08/Int/simulation/car_5_e7_244_e2_693.lus,Unsafe,8 1,0.507,2,373,106.68,0.94,1.55,40,false,pic3
FMCAD08/Int/simulation/metros_4_e2_968_e5_991.lus,Unsafe,112 101 55 30 8,128.625,5,18864,432.90,129.43,212.44,40,false,pic3
FMCAD08/Int/simulation/PRODUCER_CONSUMER_3.lus,Safe,1,0.036,2,22,101.19,0.52,0.12,0,false,pic3
FMCAD08/Int/simulation/metros_1_e1_846_e1_1317.lus,Safe,11 9,0.441,3,397,106.29,0.94,1.45,0,false,pic3
FMCAD08/Int/simulation/car_all_e3_1068_e4_275.lus,Safe,3 1,0.207,3,242,102.39,0.63,0.52,0,false,pic3
FMCAD08/Int/simulation/PRODUCER_CONSUMER_vt_e7_1059_e8_1111.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/metros_4_e1_821_e5_911.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/car_3_e7_626.lus,Safe,2 1,0.081,3,99,101.14,0.52,0.24,0,false,pic3
FMCAD08/Int/simulation/PRODUCER_CONSUMER_vt.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/metros_4.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/car_2_e8_491_e7_826.lus,Safe,3 2,0.081,3,95,88.60,0.53,0.24,0,false,pic3
FMCAD08/Int/simulation/car_all.lus,Safe,4 1,0.280,3,323,102.64,0.63,0.77,0,false,pic3
FMCAD08/Int/simulation/car_all_e8_856_e3_180.lus,Unsafe,,0.013,0,2,60.66,0.54,0.07,40,false,pic3
FMCAD08/Int/simulation/metros_3.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/car_5_e2_405_e8_1055.lus,Unsafe,8 1,0.529,2,391,106.61,0.94,1.62,40,false,pic3
FMCAD08/Int/simulation/metros_1_e8_725_e3_556.lus,Safe,1 0,0.154,3,151,102.81,0.63,0.45,0,false,pic3
FMCAD08/Int/simulation/metros_4_e3_1091_e3_522.lus,Safe,8 5,0.308,3,312,104.41,0.73,1.05,0,false,pic3
FMCAD08/Int/simulation/metros_2_e2_704_e7_810.lus,Unsafe,20 9 5,3.905,3,2461,138.44,4.28,11.12,40,false,pic3
FMCAD08/Int/simulation/metros_4_e2_968_e6_236.lus,Unsafe,1,0.042,1,16,181.97,14.31,33.84,40,false,pic3
FMCAD08/Int/simulation/metros_2_e1_1116_e1_556.lus,Unsafe,24 18 14 11 9 6 2,19.760,7,10563,215.14,20.40,47.38,40,false,pic3
FMCAD08/Int/simulation/metros_2_e2_704_e1_389.lus,Unsafe,33 24 9,4.852,3,3012,141.89,5.24,14.39,40,false,pic3
FMCAD08/Int/simulation/car_6_e2_589_e2_506.lus,Unsafe,11 2,0.583,2,459,108.36,1.04,1.74,40,false,pic3
FMCAD08/Int/simulation/speed_e7_207.lus,Safe,0,0.024,2,12,59.25,0.53,0.07,0,false,pic3
FMCAD08/Int/simulation/metros_3_e3_1275_e1_1350.lus,Unsafe,9 6 5 3,1.272,4,1251,318.18,57.10,105.69,40,false,pic3
FMCAD08/Int/simulation/metros_1_e1_846_e7_397.lus,Safe,5 2 0,0.989,4,935,112.90,1.36,2.71,0,false,pic3
FMCAD08/Int/simulation/metros_2_e2_968.lus,Unsafe,15 9,0.525,2,519,199.97,18.61,35.22,40,false,pic3
FMCAD08/Int/simulation/cd_e7_621_e7_669.lus,Unsafe,9 2,0.339,2,341,105.46,0.84,1.08,40,false,pic3
FMCAD08/Int/simulation/car_all_e3_1068_e3_163.lus,Unsafe,,0.013,0,2,60.67,0.52,0.07,40,false,pic3
FMCAD08/Int/simulation/metros_2_e2_704_e2_13.lus,Safe,4 3 1,0.787,4,855,111.50,1.15,2.26,0,false,pic3
FMCAD08/Int/simulation/metros_4_e5_1150.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/hysteresis_1.lus,Safe,0,0.025,2,12,94.89,0.52,0.08,0,false,pic3
FMCAD08/Int/simulation/metros_1_e7_606.lus,Safe,9 7 5,0.834,4,818,110.54,1.26,2.61,0,false,pic3
FMCAD08/Int/simulation/hysteresis_3.lus,Safe,3 2,0.119,3,129,100.64,0.53,0.35,0,false,pic3
FMCAD08/Int/simulation/fast_1_e8_751.lus,Safe,2 1,0.204,3,189,101.94,0.63,0.57,0,false,pic3
FMCAD08/Int/simulation/metros_3_e3_1275_e7_529.lus,Unsafe,72 57 22 10 4,113.237,5,13863,461.61,113.76,337.28,40,false,pic3
FMCAD08/Int/simulation/PRODUCER_CONSUMER_vt_e3_507.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/car_3_e2_695.lus,Safe,1,0.047,2,27,32.00,0.53,0.19,0,false,pic3
FMCAD08/Int/simulation/car_5_e2_405_e2_1083.lus,Unsafe,8 1,0.544,2,391,106.23,1.05,1.66,40,false,pic3
FMCAD08/Int/simulation/fast_1.lus,Safe,2 1,0.205,3,193,102.07,0.63,0.57,0,false,pic3
FMCAD08/Int/simulation/car_6_e2_589_e3_349.lus,Unsafe,10 1,0.585,2,454,108.60,1.05,1.74,40,false,pic3
FMCAD08/Int/simulation/fast_2.lus,Safe,1 0,0.276,3,212,104.44,0.73,0.79,0,false,pic3
FMCAD08/Int/simulation/fast_1_e8_747_e7_692.lus,Unsafe,,0.024,0,2,96.81,0.52,0.11,40,false,pic3
FMCAD08/Int/simulation/metros_1_e2_627.lus,Safe,5 4 2,0.752,4,687,111.21,1.26,2.44,0,false,pic3
FMCAD08/Int/simulation/metros_2_e2_704_e3_76.lus,Unsafe,11 6 2,1.565,3,1130,118.07,1.99,4.59,40,false,pic3
FMCAD08/Int/simulation/speed_e8_649.lus,Safe,0,0.025,2,12,59.07,0.52,0.08,0,false,pic3
FMCAD08/Int/simulation/speed2.lus,Safe,4 3,0.115,3,138,100.75,0.52,0.30,0,false,pic3
FMCAD08/Int/simulation/car_3_e8_33_e2_1010.lus,Safe,1,0.034,2,27,89.47,0.53,0.12,0,false,pic3
FMCAD08/Int/simulation/metros_3_e4_987_e2_80.lus,Unsafe,7 5 3 2,1.199,4,1114,313.53,55.81,132.01,40,false,pic3
FMCAD08/Int/simulation/car_4_e8_118_e3_514.lus,Unsafe,,0.012,0,2,20.49,0.42,0.06,40,false,pic3
FMCAD08/Int/simulation/fast_1_e7_2044.lus,Unsafe,,0.023,0,2,99.93,0.52,0.11,40,false,pic3
FMCAD08/Int/simulation/metros_4_e2_968.lus,Unsafe,89 87 64 33,33.691,4,12086,257.64,34.16,81.35,40,false,pic3
FMCAD08/Int/simulation/metros_2.lus,Safe,18 16 14 11 9 8 7 6 5 4 3 1,117.504,12,32112,411.61,132.36,304.14,0,false,pic3
FMCAD08/Int/simulation/car_6_e3_294_e5_979.lus,Unsafe,15 4,0.744,2,653,109.52,1.15,2.20,40,false,pic3
FMCAD08/Int/simulation/metros_3_e3_1275_e5_846.lus,Unsafe,7 4 3 2,0.970,4,965,541.39,132.71,242.91,40,false,pic3
FMCAD08/Int/simulation/metros_5.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/speed2_e8_449_e8_517.lus,Safe,5 3,0.137,3,145,100.75,0.63,0.45,0,false,pic3
FMCAD08/Int/simulation/speed2_e7_223_e8_329.lus,Safe,4 3,0.112,3,138,102.75,0.63,0.30,0,false,pic3
FMCAD08/Int/simulation/PRODUCER_CONSUMMER_luke_2_e7_1068_e8_1019.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/fast_2_e8_460_e8_1920.lus,Safe,1 0,0.262,3,239,105.27,0.73,0.77,0,false,pic3
FMCAD08/Int/simulation/speed_e7_207_e7_538.lus,Safe,0,0.025,2,12,59.41,0.52,0.08,0,false,pic3
FMCAD08/Int/simulation/metros_3_e3_1275_e2_454.lus,Safe,5 3,0.193,3,173,104.12,0.63,0.64,0,false,pic3
FMCAD08/Int/simulation/fast_2_e7_2526.lus,Unsafe,,0.026,0,2,94.99,0.52,0.12,40,false,pic3
FMCAD08/Int/simulation/metros_4_e3_1091_e2_1317.lus,Safe,5 3,0.192,3,173,104.67,0.63,0.63,0,false,pic3
FMCAD08/Int/simulation/fast_2_e7_2526_e7_2736.lus,Unsafe,,0.026,0,2,95.62,0.53,0.13,40,false,pic3
FMCAD08/Int/simulation/metros_4_e2_968_e7_860.lus,Unsafe,28 26 19 14 11 10 9 8 7 6 5 4,85.615,12,26546,396.16,86.05,202.14,40,false,pic3
FMCAD08/Int/simulation/car_4_e7_592_e3_442.lus,Unsafe,,0.012,0,2,59.48,0.53,0.07,40,false,pic3
FMCAD08/Int/simulation/car_5_e7_244.lus,Safe,35 33 30 27 26 22 18 14 11 6 3,54.599,12,21527,274.55,55.22,162.14,0,false,pic3
FMCAD08/Int/simulation/fast_1_e8_747_e8_1041.lus,Safe,2 1,0.174,3,171,103.04,0.63,0.48,0,false,pic3
FMCAD08/Int/simulation/speed2_e8_449.lus,Safe,1 0,0.072,3,86,100.38,0.52,0.22,0,false,pic3
FMCAD08/Int/simulation/car_4_e3_57.lus,Unsafe,,0.012,0,2,20.86,0.43,0.07,40,false,pic3
FMCAD08/Int/simulation/metros_1_e8_725_e1_919.lus,Safe,1,0.049,2,23,98.53,0.53,0.16,0,false,pic3
FMCAD08/Int/simulation/car_all_e1_618.lus,Unsafe,3,0.081,1,61,101.51,0.52,0.26,40,false,pic3
FMCAD08/Int/simulation/car_1.lus,Safe,2,0.047,2,39,19.97,0.52,0.15,0,false,pic3
FMCAD08/Int/simulation/metros_3_e3_1275_e4_164.lus,Unsafe,5 3 1,0.455,3,463,299.93,51.82,97.63,40,false,pic3
FMCAD08/Int/simulation/fast_2_e8_976.lus,Safe,2 1,0.317,3,273,103.83,0.73,0.89,0,false,pic3
FMCAD08/Int/simulation/Gas.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/car_4_e7_592.lus,Safe,1 0,0.075,3,75,99.98,0.52,0.19,0,false,pic3
FMCAD08/Int/simulation/metros_4_e3_1091_e1_1044.lus,Unsafe,68 65 55 37 14,23.360,5,9545,226.98,23.74,68.84,40,false,pic3
FMCAD08/Int/simulation/metros_1_e2_1102_e7_1163.lus,Safe,3 1 0,0.691,4,698,110.72,1.16,2.16,0,false,pic3
FMCAD08/Int/simulation/cd.lus,Safe,31 28 26 24 21 17 12 6,11.086,9,9102,168.44,11.82,33.50,0,false,pic3
FMCAD08/Int/simulation/metros_2_e1_1116_e7_1440.lus,Unsafe,24 12 4,4.555,3,2401,143.33,5.24,14.17,40,false,pic3
FMCAD08/Int/simulation/PRODUCER_CONSUMER_1.lus,Safe,2,0.057,2,49,101.40,0.52,0.18,0,false,pic3
FMCAD08/Int/simulation/metros_4_e2_968_e4_801.lus,Unsafe,8 6 4,0.781,3,747,234.75,25.20,59.67,40,false,pic3
FMCAD08/Int/simulation/car_6.lus,Safe,20 18 14 12 9 7 6 4 3,18.707,9,11716,213.80,23.75,69.21,0,false,pic3
FMCAD08/Int/simulation/car_all_e3_1068_e1_178.lus,Unsafe,,0.013,0,2,60.51,0.42,0.07,40,false,pic3
FMCAD08/Int/simulation/metros_1_e2_1102_e3_961.lus,Safe,13 11,0.513,3,464,107.71,1.04,1.66,0,false,pic3
FMCAD08/Int/simulation/car_3_e1_586.lus,Unsafe,0,0.026,1,9,64.10,0.52,0.10,40,false,pic3
FMCAD08/Int/simulation/metros_3_e4_987_e1_1115.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/metros_1.lus,Safe,8 5 3,1.137,4,1094,116.24,1.46,3.16,0,false,pic3
FMCAD08/Int/simulation/speed2_e8_449_e7_353.lus,Safe,1 0,0.096,3,108,49.38,0.53,0.26,0,false,pic3
FMCAD08/Int/simulation/metros_1_e1_846_e3_1060.lus,Safe,10 8 6,0.847,4,768,111.18,1.38,2.66,0,false,pic3
FMCAD08/Int/simulation/metros_2_e1_1116_e2_617.lus,Safe,6 4 1,0.883,4,919,112.38,1.36,2.67,0,false,pic3
FMCAD08/Int/simulation/car_5_e3_661.lus,Unsafe,8 1,0.708,2,447,109.39,1.15,2.16,40,false,pic3
FMCAD08/Int/simulation/car_3_e8_33_e7_220.lus,Safe,2 1,0.076,3,93,100.35,0.52,0.23,0,false,pic3
FMCAD08/Int/simulation/car_5_e2_405_e3_473.lus,Unsafe,8 1,0.524,2,391,106.98,0.94,1.60,40,false,pic3
FMCAD08/Int/simulation/car_6_e3_294_e3_47.lus,Unsafe,13 3,0.804,2,576,108.08,1.25,2.30,40,false,pic3
FMCAD08/Int/simulation/car_all_e3_1068_e2_13.lus,Unsafe,,0.013,0,2,60.32,0.54,0.07,40,false,pic3
FMCAD08/Int/simulation/metros_1_e8_725_e2_1144.lus,Safe,1,0.049,2,23,100.81,0.52,0.16,0,false,pic3
FMCAD08/Int/simulation/metros_1_e7_1255_e7_12.lus,Safe,12 10 6,0.859,4,891,112.01,1.36,2.61,0,false,pic3
FMCAD08/Int/simulation/car_6_e1_152.lus,Safe,24 23 21 20 19 17 13 6,4.076,9,4055,132.48,4.62,12.15,0,false,pic3
FMCAD08/Int/simulation/PRODUCER_CONSUMER_vt_e2_1352.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/car_5_e7_244_e1_823.lus,Safe,18 17 14 12 10 7 6 3,6.190,9,5694,143.64,6.60,18.32,0,false,pic3
FMCAD08/Int/simulation/car_all_e3_1068_e5_882.lus,Unsafe,,0.013,0,2,60.26,0.53,0.07,40,false,pic3
FMCAD08/Int/simulation/metros_4_e2_968_e2_1166.lus,Safe,6 4,0.210,3,186,102.79,0.64,0.67,0,false,pic3
FMCAD08/Int/simulation/cd_e7_8.lus,Unsafe,4 2 1 0,0.319,4,418,104.33,0.74,0.86,40,false,pic3
FMCAD08/Int/simulation/car_all_e8_856_e2_585.lus,Safe,2 1,0.145,3,164,102.40,0.64,0.42,0,false,pic3
FMCAD08/Int/simulation/car_6_e2_893.lus,Unsafe,11 2,0.564,2,449,108.32,1.05,1.69,40,false,pic3
FMCAD08/Int/simulation/PRODUCER_CONSUMMER_luke_2.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/metros_1_e8_725.lus,Safe,1,0.051,2,23,102.18,0.52,0.17,0,false,pic3
FMCAD08/Int/simulation/car_all_e8_856_e1_217.lus,Unsafe,5,0.113,1,89,101.51,0.52,0.34,40,false,pic3
FMCAD08/Int/simulation/speed2_e7_223_e7_213.lus,Safe,4 3,0.115,3,140,100.87,0.53,0.32,0,false,pic3
FMCAD08/Int/simulation/car_2.lus,Safe,2 1,0.084,3,98,100.97,0.52,0.25,0,false,pic3
FMCAD08/Int/simulation/metros_1_e2_1102_e2_943.lus,Safe,8 7,0.354,2,267,104.62,0.74,1.01,0,false,pic3
FMCAD08/Int/simulation/metros_3_e3_1275_e6_1315.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/car_6_e1_152_e1_391.lus,Safe,22 21 19 16 10 4,1.762,7,2154,117.21,2.19,5.11,0,false,pic3
FMCAD08/Int/simulation/fast_1_e7_2044_e7_1287.lus,Unsafe,,0.023,0,2,64.07,0.52,0.11,40,false,pic3
FMCAD08/Int/simulation/metros_4_e3_1091_e4_232.lus,Unsafe,5 3 1,0.461,3,463,385.74,72.80,126.81,40,false,pic3
FMCAD08/Int/simulation/car_3.lus,Safe,2 1,0.094,3,105,100.47,0.52,0.28,0,false,pic3
FMCAD08/Int/simulation/car_5.lus,Safe,21 19 16 14 12 10 8 6 4,19.267,10,11917,200.98,19.68,56.83,0,false,pic3
FMCAD08/Int/simulation/PRODUCER_CONSUMER_2.lus,Safe,1,0.038,2,28,100.60,0.52,0.13,0,false,pic3
FMCAD08/Int/simulation/speed_e7_207_e8_507.lus,Safe,0,0.024,2,12,59.62,0.43,0.07,0,false,pic3
FMCAD08/Int/simulation/metros_4_e2_968_e1_956.lus,Unsafe,73 65 51 24,19.404,4,9193,208.26,19.77,57.10,40,false,pic3
FMCAD08/Int/simulation/hysteresis_all.lus,Safe,2 0,0.138,3,169,102.27,0.63,0.48,0,false,pic3
FMCAD08/Int/simulation/metros_2_e3_112.lus,Unsafe,49 33 10,14.193,3,6036,184.59,14.64,41.71,40,false,pic3
FMCAD08/Int/simulation/car_4.lus,Safe,2,0.046,2,39,100.47,0.53,0.15,0,false,pic3
FMCAD08/Int/simulation/hysteresis_2.lus,Safe,4 3,0.128,3,152,100.64,0.54,0.36,0,false,pic3
FMCAD08/Int/simulation/car_all_e7_188_e7_743.lus,Safe,5 1,0.278,3,344,102.04,0.63,0.76,0,false,pic3
FMCAD08/Int/simulation/fast_2_e8_460_e7_43.lus,Unsafe,,0.026,0,2,95.96,0.53,0.12,40,false,pic3
FMCAD08/Int/simulation/car_1_e7_184_e3_299.lus,Safe,2,0.046,2,39,100.87,0.52,0.14,0,false,pic3
FMCAD08/Int/simulation/car_4_e8_118.lus,Safe,1,0.034,2,25,99.48,0.53,0.12,0,false,pic3
FMCAD08/Int/simulation/metros_3_e4_987_e3_291.lus,Timeout,"24 22 20 19 18 17 16 15 14 13 12 11
                                            10 9 8 7 6 5 4",287.999,19,46765,609.00,300.21,195.93,30,true,pic3
FMCAD08/Int/simulation/car_2_e7_1027_e7_359.lus,Safe,2 1,0.084,3,98,100.89,0.52,0.24,0,false,pic3
FMCAD08/Int/simulation/metros_3_e4_987.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/car_5_e3_11_e1_429.lus,Unsafe,8 1,0.698,2,447,109.25,1.15,2.14,40,false,pic3
FMCAD08/Int/simulation/car_all_e1_618_e3_303.lus,Unsafe,2,0.069,1,47,100.67,0.54,0.24,40,false,pic3
FMCAD08/Int/simulation/speed2_e7_496.lus,Safe,2 1,0.105,3,88,78.38,0.54,0.32,0,false,pic3
FMCAD08/Int/simulation/car_4_e3_57_e5_999.lus,Unsafe,,0.013,0,2,20.84,0.42,0.07,40,false,pic3
FMCAD08/Int/simulation/car_2_e7_1027_e1_1047.lus,Safe,2 1,0.082,3,97,99.60,0.52,0.24,0,false,pic3
FMCAD08/Int/simulation/metros_1_e2_1102_e1_317.lus,Safe,4 2 1,0.787,4,750,110.79,1.25,2.43,0,false,pic3
FMCAD08/Int/simulation/metros_2_e1_1116_e3_287.lus,Unsafe,12 3,1.192,2,739,114.89,1.57,3.35,40,false,pic3
FMCAD08/Int/simulation/metros_4_e2_968_e3_931.lus,Safe,5 3,0.250,2,216,103.95,0.63,0.75,0,false,pic3
FMCAD08/Int/simulation/car_4_e8_118_e7_178.lus,Safe,1 0,0.093,3,107,100.88,0.53,0.27,0,false,pic3
FMCAD08/Int/simulation/car_5_e7_244_e3_1071.lus,Unsafe,8 1,0.636,2,429,107.91,1.15,1.97,40,false,pic3
FMCAD08/Int/simulation/speed_e8_649_e7_709.lus,Safe,0,0.024,2,12,59.53,0.52,0.07,0,false,pic3
FMCAD08/Int/simulation/car_all_e8_856_e7_578.lus,Safe,5 2,0.267,3,317,104.17,0.73,0.79,0,false,pic3
FMCAD08/Int/simulation/metros_3_e3_1275_e3_640.lus,Safe,8 5,0.312,3,312,105.66,0.74,1.05,0,false,pic3
FMCAD08/Int/simulation/car_all_e2_142_e7_209.lus,Safe,3 1,0.197,3,234,102.76,0.63,0.54,0,false,pic3
FMCAD08/Int/simulation/car_3_e8_33.lus,Safe,2 1,0.082,3,100,100.97,0.53,0.25,0,false,pic3
FMCAD08/Int/simulation/car_5_e3_11_e5_24.lus,Unsafe,8 1,0.666,2,447,109.74,1.15,2.03,40,false,pic3
FMCAD08/Int/simulation/car_4_e3_57_e4_1047.lus,Safe,1,0.037,2,25,99.41,0.52,0.12,0,false,pic3
FMCAD08/Int/simulation/car_all_e2_142.lus,Safe,3 1,0.208,3,242,103.38,0.64,0.52,0,false,pic3
FMCAD08/Int/simulation/metros_3_e3_1275.lus,Unsafe,13 8,0.615,2,562,393.86,74.33,174.92,40,false,pic3
FMCAD08/Int/simulation/PRODUCER_CONSUMMER_luke_1.lus,Unsafe,,0.013,0,2,60.07,0.52,0.07,40,false,pic3
FMCAD08/Int/simulation/car_6_e3_294_e1_956.lus,Unsafe,10 1,0.702,2,492,109.12,1.16,2.16,40,false,pic3
FMCAD08/Int/simulation/car_3_e7_626_e1_305.lus,Unsafe,0,0.028,1,9,100.10,0.52,0.10,40,false,pic3
FMCAD08/Int/simulation/metros_5_e4_1208_e1_337.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/simulation/car_all_e3_1068.lus,Unsafe,,0.013,0,2,20.98,0.42,0.07,40,false,pic3
FMCAD08/Int/memory2/SYNAPSE_5_e2_1525.lus,Timeout,,,,,,,,,true,pic3
FMCAD08/Int/memory2/MOESI_2_e3_929_e2_2421.lus,Unsafe,,0.014,0,2,93.55,0.53,0.08,40,false,pic3
FMCAD08/Int/memory2/SYNAPSE_4_e8_974.lus,Safe,1,0.036,2,28,101.88,0.53,0.12,0,false,pic3
FMCAD08/Int/memory2/SYNAPSE_all.lus,Safe,4,0.073,2,68,101.26,0.53,0.23,0,false,pic3
FMCAD08/Int/memory2/MOESI_2_e7_2910_e2_611.lus,Unsafe,,0.015,0,2,60.78,0.53,0.09,40,false,pic3
FMCAD08/Int/memory2/MOESI_2.lus,Safe,1,0.038,2,22,102.43,0.54,0.13,0,false,pic3
FMCAD08/Int/memory2/ILLINOIS_2_e1_834.lus,Unsafe,,0.019,0,2,63.64,0.52,0.11,40,false,pic3
FMCAD08/Int/memory2/MESI_3_e1_2517_e8_2163.lus,Safe,8 6 3,0.661,4,586,111.23,1.04,1.92,0,false,pic3
FMCAD08/Int/memory2/MESI_i4_e8_1381_e1_1837.lus,Unsafe,4 2,0.138,2,115,103.00,0.63,0.47,40,false,pic3
FMCAD08/Int/memory2/MESI_1_e2_162_e7_1545.lus,Safe,1,0.036,2,27,101.19,0.55,0.14,0,false,pic3
FMCAD08/Int/memory2/MESI_i3_e1_447_e2_1098.lus,Unsafe,,0.013,0,2,60.21,0.44,0.07,40,false,pic3
FMCAD08/Int/memory2/SYNAPSE_5_e1_811.lus,Unsafe,0,0.028,1,9,67.69,0.53,0.10,40,false,pic3
FMCAD08/Int/memory2/SYNAPSE_123_e7_837_e2_1394.lus,Unsafe,,0.015,0,2,21.28,0.42,0.08,40,false,pic3
FMCAD08/Int/memory2/SYNAPSE_123_e8_953_e1_1128.lus,Unsafe,,0.015,0,2,60.70,0.53,0.08,40,false,pic3
FMCAD08/Int/memory2/ILLINOIS_2_e2_2367_e3_1601.lus,Unsafe,,0.018,0,2,94.55,0.53,0.11,40,false,pic3
FMCAD08/Int/memory2/MOESI_1_e2_982_e7_492.lus,Safe,2,0.052,2,41,89.75,0.52,0.17,0,false,pic3
FMCAD08/Int/memory2/MOESI_2_e3_929.lus,Safe,1,0.038,2,22,102.05,0.52,0.13,0,false,pic3
FMCAD08/Int/memory2/MESI_i4_e8_1381_e4_313.lus,Unsafe,4 2,0.138,2,115,102.87,0.63,0.45,40,false,pic3
FMCAD08/Int/memory2/MOESI_2_e1_1753_e1_1510.lus,Unsafe,,0.015,0,2,60.19,0.52,0.08,40,false,pic3
FMCAD08/Int/memory2/MESI_i1_e3_2145.lus,Unsafe,,0.014,0,2,60.67,0.52,0.07,40,false,pic3
FMCAD08/Int/memory2/MESI_all_e4_1147_e7_497.lus,Safe,3,0.062,2,56,36.01,0.53,0.22,0,false,pic3
FMCAD08/Int/memory2/MOESI_2_e7_2607.lus,Unsafe,,0.015,0,2,21.30,0.42,0.08,40,false,pic3
FMCAD08/Int/memory2/SYNAPSE_2_e8_1118_e2_237.lus,Unsafe,,0.013,0,2,59.79,0.52,0.07,40,false,pic3
FMCAD08/Int/memory2/MESI_i1_e3_2145_e5_2391.lus,Unsafe,,0.014,0,2,21.29,0.55,0.09,40,false,pic3
FMCAD08/Int/memory2/MOESI_2_e3_929_e6_2707.lus,Safe,1,0.050,2,22,20.30,0.53,0.20,0,false,pic3
FMCAD08/Int/memory2/SYNAPSE_4.lus,Safe,1,0.037,2,28,101.29,0.54,0.12,0,false,pic3
